BOROUGH;NEIGHBORHOOD;BUILDING CLASS CATEGORY;TAX CLASS AT PRESENT;BLOCK;LOT;EASEMENT;BUILDING CLASS AT PRESENT;ADDRESS;APARTMENT NUMBER;ZIP CODE;RESIDENTIAL UNITS;COMMERCIAL UNITS;TOTAL UNITS;LAND SQUARE FEET;GROSS SQUARE FEET;YEAR BUILT;TAX CLASS AT TIME OF SALE;BUILDING CLASS AT TIME OF SALE;PRICE;SALE DATE
4;ARVERNE;02 TWO FAMILY DWELLINGS;1;16092;127;;B2;7222 WATER WAY;;11692;2;0;2;3 842;3 144;2007;1;B2;483 643;13.02.2023
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;15838;39;;C0;357 BEACH 46 STREET;;11691;3;0;3;3 804;3 960;2007;1;C0;1 010 000;31.07.2023
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;15903;34;;C0;171 BEACH 60 STREET;;11692;3;0;3;2 000;3 120;2005;1;C0;724 500;28.04.2023
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;15903;34;;C0;171 BEACH 60 STREET;;11692;3;0;3;2 000;3 120;2005;1;C0;1 489 686;11.11.2022
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;15903;35;;C0;169 BEACH 60TH STREET;;11692;3;0;3;2 000;3 120;2005;1;C0;780 000;30.11.2022
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;15910;21;;C0;308 BEACH 66 STREET;;11692;3;0;3;2 900;1 960;2002;1;C0;596 000;24.05.2023
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;16036;15;;C0;515 BEACH 68TH STREET;;11692;3;0;3;4 000;2 880;1920;1;C0;0;12.09.2022
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;16037;6;;C0;414 BEACH 64 STREET;;11692;3;0;3;4 000;1 580;1931;1;C0;650 000;07.09.2022
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;16040;30;;C0;462 BEACH 67 STREET;;11692;3;0;3;4 000;2 362;1920;1;C0;0;25.08.2023
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;16040;62;;C0;419 BEACH 66 STREET;;11692;3;0;3;4 000;2 863;1920;1;C0;600 000;27.10.2022
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;16041;1;;C0;67-18 BEACH CHANNEL DRIVE;;11692;3;0;3;4 000;3 051;1920;1;C0;450 000;13.06.2023
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;16042;14;;C0;430 BEACH 69TH STREET;;11692;3;0;3;4 000;4 039;1920;1;C0;0;21.11.2022
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;16042;38;;C0;467 BEACH 68TH STREET;;11692;3;0;3;4 000;2 756;1910;1;C0;0;16.06.2023
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;16053;43;;C0;69-18 BEACH CHANNEL DRIVE;;11692;3;0;3;4 000;3 494;1910;1;C0;640 000;15.06.2023
4;ARVERNE;03 THREE FAMILY DWELLINGS;1;16064;22;;C0;72-15 ALMEDA AVENUE;;11692;3;0;3;4 000;2 259;1915;1;C0;875 000;29.06.2023
4;ARVERNE;04 TAX CLASS 1 CONDOS;1A;15904;1008;;R3;188 BEACH 62 STREET, 44A;44A;11692;1;;1;;;2007;1;R3;590 000;13.10.2022
4;ARVERNE;04 TAX CLASS 1 CONDOS;1A;15931;1011;;R3;118 BEACH 60TH STREET, 101;101;11692;1;;1;;;2007;1;R3;430 000;03.07.2023
4;ARVERNE;04 TAX CLASS 1 CONDOS;1A;15931;1014;;R3;133 BEACH 59 STREET, 102A;102A;11692;1;;1;;;2007;1;R3;520 000;28.02.2023
4;ARVERNE;04 TAX CLASS 1 CONDOS;1A;15932;1003;;R3;60-18 BEACH FRONT ROAD, 88;88;11692;1;;1;;;2007;1;R3;425 000;12.01.2023
4;ARVERNE;04 TAX CLASS 1 CONDOS;1A;15933;1022;;R3;126 BEACH 62ND ST, 61A;61A;11692;1;;1;;;2007;1;R3;577 000;19.09.2022
4;ARVERNE;04 TAX CLASS 1 CONDOS;1A;15933;1055;;R3;6110 BEACH FRONT ROAD, 72;72;11692;1;;1;;;2007;1;R3;435 000;22.08.2023
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;15910;53;;V0;339 BEACH 65TH STREET;;11692;0;0;0;1 850;0;;1;V0;100 000;07.09.2022
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;15965;12;;V0;416 BEACH 44 STREET;;11691;0;0;0;2 169;0;;1;V0;75 000;31.07.2023
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;15966;8;;V0;448 BEACH 45 STREET;;11691;0;0;0;1 825;0;;1;V0;20 000;27.03.2023
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;16049;22;;V0;N/A BEACH 69 STREET;;11692;0;0;0;10 400;0;;1;V0;1 300 000;16.03.2023
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;16049;30;;V0;N/A BEACH 69 STREET;;11692;0;0;0;6 000;0;;1;V0;1 300 000;16.03.2023
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;16064;16;;V0;N/A ALMEDA AVENUE;;11692;0;0;0;2 000;0;;1;V0;650 000;16.02.2023
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;16064;17;;V0;N/A ALMEDA AVENUE;;11692;0;0;0;2 000;0;;1;V0;650 000;16.02.2023
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;16064;18;;V0;N/A ALMEDA AVENUE;;11692;0;0;0;2 000;0;;1;V0;650 000;16.02.2023
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;16064;19;;V0;N/A ALMEDA AVENUE;;11692;0;0;0;2 000;0;;1;V0;650 000;16.02.2023
4;ARVERNE;05 TAX CLASS 1 VACANT LAND;1B;16064;20;;V0;N/A ALMEDA AVENUE;;11692;0;0;0;4 000;0;;1;V0;650 000;16.02.2023
4;ARVERNE;22 STORE BUILDINGS;4;16088;2;;K1;73-13 BEACH CHANNEL DRIVE;;11692;0;1;1;4 414;4 411;2019;4;K1;0;23.08.2023
4;ARVERNE;27 FACTORIES;4;16038;70;;F9;64-08 BEACH CHANNEL DRIVE;;11692;0;2;2;7 618;6 810;1930;4;F9;2 555 000;05.12.2022
4;ARVERNE;29 COMMERCIAL GARAGES;4;15890;84;;G7;N/A BEACH 53 STREET;;11691;0;0;0;10 000;0;;4;G7;472 000;22.09.2022
4;ARVERNE;29 COMMERCIAL GARAGES;4;16013;1;;G7;N/A BEACH CHANNEL DRIVE;;;0;0;0;32 939;0;;4;G7;5 600 000;02.02.2023
4;ARVERNE;31 COMMERCIAL VACANT LAND;4;15825;7;;V1;N/A BEACH CHANNEL DRIVE;;11691;0;0;0;37 490;0;;4;V1;2;23.12.2022
4;ARVERNE;31 COMMERCIAL VACANT LAND;4;15843;1;;V6;5119 BEACH CHANNEL DRIVE;;11691;350;1;351;49 040;0;2022;4;V6;11 500 000;26.06.2023
4;ARVERNE;31 COMMERCIAL VACANT LAND;4;16038;68;;V1;64-04 BEACH CHANNEL DRIVE;;11692;0;0;0;4 382;0;;4;V1;2 555 000;05.12.2022
4;ARVERNE;31 COMMERCIAL VACANT LAND;4;16063;1;;V1;N/A ALMEDA AVENUE;;11692;0;0;0;13 500;0;;4;V1;780 000;22.02.2023
4;ARVERNE;31 COMMERCIAL VACANT LAND;4;16063;10;;V1;N/A ALMEDA AVENUE;;11692;0;0;0;4 000;0;;4;V1;780 000;22.02.2023
4;ARVERNE;32 HOSPITAL AND HEALTH FACILITIES;4;15890;42;;I6;350 BEACH 54TH STREET;;11691;0;1;1;44 000;67 161;1973;4;I6;21 978 000;22.09.2022
4;ARVERNE;36 OUTDOOR RECREATIONAL FACILITIES;4;16063;27;;Q8;N/A BURCHELL AVENUE;;11692;0;0;0;17 600;0;;4;Q8;780 000;22.02.2023
4;ARVERNE;41 TAX CLASS 4 - OTHER;4;16065;75;;Z9;72-58 ELIZABETH AVENUE;;11692;0;1;1;21 850;0;1930;4;Z9;1 579 500;22.02.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;506;13;;A1;11-47 30TH ROAD;;11102;1;0;1;2 800;1 980;1920;1;A1;1 206 000;02.05.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;515;118;;A5;30-21 12TH STREET;;11102;1;0;1;602;1 000;1910;1;A5;645 000;10.04.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;565;8;;A5;23-16 33RD AVENUE;;11106;1;0;1;1 602;1 224;1945;1;A5;0;17.10.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;565;44;;A5;23-17 33RD ROAD;;11106;1;0;1;1 513;1 156;1945;1;A5;1 200 000;30.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;582;44;;A2;33-29 28TH STREET;;11106;1;0;1;2 017;882;1950;1;A2;885 000;19.10.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;584;21;;A5;34-19 28TH STREET;;11106;1;0;1;2 000;1 200;1945;1;A5;0;14.11.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;595;32;;S1;28-46 31ST STREET;;11102;1;1;2;2 000;2 400;1928;1;S1;1 850 000;26.05.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;598;19;;A2;26-37 30TH STREET;;11102;1;0;1;2 500;902;1930;1;A2;10 500 000;01.02.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;598;63;;S0;2592A 31ST STREET;;11102;1;2;3;1 875;3 644;1915;1;S0;2 580 000;16.03.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;610;41;;A3;34-32 34TH STREET;;11106;1;0;1;2 500;847;1930;1;A3;925 000;15.12.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;610;42;;A1;34-34 34TH STREET;;11106;1;0;1;2 500;1 760;1930;1;A1;1 175 000;29.12.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;621;16;;A1;32-53 33RD STREET;;11106;1;0;1;3 007;1 120;1901;1;A1;1 420 000;07.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;625;8;;S1;33-03 31ST AVENUE;;11106;1;1;2;1 900;2 356;1927;1;S1;1 545 000;10.03.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;647;69;;A2;32-80 37 ST;;11103;1;0;1;2 500;800;1901;1;A2;0;31.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;650;53;;A5;30-20 36TH STREET;;11103;1;0;1;2 000;1 800;1930;1;A5;1 425 000;10.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;652;47;;A5;24-58 37TH STREET;;11103;1;0;1;2 067;2 078;1945;1;A5;1 425 000;05.06.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;653;40;;A5;24-49 37TH STREET;;11103;1;0;1;3 736;2 214;1910;1;A5;998 500;08.06.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;655;11;;A5;32-65 37TH STREET;;11103;1;0;1;1 725;856;1901;1;A5;0;28.04.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;659;20;;A5;30-65 37TH STREET;;11103;1;0;1;1 200;1 375;1940;1;A5;0;22.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;659;39;;A5;30-17 37TH STREET;;11103;1;0;1;1 411;1 395;1940;1;A5;958 000;17.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;685;30;;A1;25-39 41ST STREET;;11103;1;0;1;6 000;2 127;1925;1;A1;2 250 000;15.03.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;698;36;;A1;28-40 43RD STREET;;11103;1;0;1;2 492;1 880;1954;1;A1;1 031 000;03.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;713;62;;A5;30-35 44TH STREET;;11103;1;0;1;2 000;1 200;1930;1;A5;0;01.12.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;715;51;;A2;25-18 45TH STREET;;11103;1;0;1;1 900;802;1955;1;A2;0;23.03.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;722;29;;A5;32-23 46 STREET;;11103;1;0;1;2 500;1 430;1920;1;A5;1 340 000;13.10.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;730;80;;A5;25-74 47TH STREET;;11103;1;0;1;2 000;1 925;1945;1;A5;0;26.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;730;85;;A5;25-84 47TH STREET;;11103;1;0;1;2 000;1 925;1945;1;A5;1 150 000;03.08.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;732;15;;S1;24-67 46TH STREET;;11103;1;1;2;2 525;1 584;1920;1;S1;1 100 000;15.03.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;733;28;;A2;24-43 47TH STREET;;11103;1;0;1;2 500;698;1901;1;A2;999 000;14.11.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;744;105;;A5;48-11 28TH AVENUE;;11103;1;0;1;1 620;1 566;1939;1;A5;0;11.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;759;43;;A1;22-24 48TH STREET;;11105;1;0;1;2 000;1 008;1920;1;A1;846 000;18.08.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;761;14;;A5;21-63 47TH STREET;;11105;1;0;1;3 925;1 296;1940;1;A5;0;20.07.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;761;46;;A0;21-28 48 STREET;;11105;1;0;1;845;455;1930;1;A0;499 995;29.06.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;763;11;;A5;20-63 47TH STREET;;11105;1;0;1;2 826;1 633;1950;1;A5;0;08.06.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;768;11;;A2;2259 46TH STREET;;11105;1;0;1;2 120;700;1950;1;A2;0;10.03.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;772;3;;A5;20-71 46TH STREET;;11105;1;0;1;1 800;1 633;1940;1;A5;1 275 000;01.08.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;773;32;;A2;20-05 45TH STREET;;11105;1;0;1;2 100;1 071;1945;1;A2;750 000;06.10.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;786;19;;A1;20-31 43RD STREET;;11105;1;0;1;2 600;1 204;1925;1;A1;870 000;21.12.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;786;149;;A5;20-30 45TH STREET;;11105;1;0;1;2 000;1 440;1940;1;A5;1 292 000;09.08.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;787;28;;A5;20-15 42 STREET;;11105;1;0;1;2 100;903;1940;1;A5;0;03.04.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;787;44;;A5;2018 43RD STREET;;11105;1;0;1;2 000;1 320;1940;1;A5;0;25.05.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;796;37;;A1;41-20 21ST AVENUE;;11105;1;0;1;3 200;1 444;1940;1;A1;1 400 000;27.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;797;36;;A5;40-20 21ST AVENUE;;11105;1;0;1;1 500;900;1900;1;A5;995 000;20.12.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;798;14;;A5;20-49 41ST STREET;;11105;1;0;1;1 600;1 144;1900;1;A5;875 000;14.08.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;799;55;;A1;20-56 41ST STREET;;11105;1;0;1;3 250;1 212;1930;1;A1;1 330 000;21.11.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;799;59;;A1;20-68 41ST STREET;;11105;1;0;1;2 500;1 320;1930;1;A1;0;09.05.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;803;8;;S1;23-83 38TH STREET;;11105;1;1;2;2 500;2 500;1930;1;S1;0;11.02.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;808;10;;A5;21-59 37TH STREET;;11105;1;0;1;2 000;1 650;1930;1;A5;0;22.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;808;16;;A5;21-45 37TH STREET;;11105;1;0;1;2 000;1 575;1930;1;A5;950 000;24.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;808;123;;A5;2125 37TH STREET;;11105;1;0;1;2 000;1 675;1930;1;A5;950 000;23.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;808;152;;A5;21-50 38TH STREET;;11105;1;0;1;2 000;1 490;1930;1;A5;1 110 000;07.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;818;27;;A5;24-18 36TH STREET;;11103;1;0;1;2 000;1 328;1925;1;A5;825 000;22.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;820;38;;A2;23-05 35TH STREET;;11105;1;0;1;1 500;1 035;1930;1;A2;850 000;26.06.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;822;57;;A5;22-62 36TH STREET;;11105;1;0;1;2 000;1 780;1940;1;A5;0;20.02.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;823;44;;A5;21-28 37TH STREET;;11105;1;0;1;2 000;1 240;1925;1;A5;0;02.02.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;823;165;;S1;36-19 DITMARS BOULEVARD;;11105;1;1;2;1 800;2 016;1925;1;S1;800 000;01.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;823;165;;S1;3619 DITMARS BLVD;;11105;1;1;2;1 800;2 016;1925;1;S1;0;11.04.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;828;31;;A5;20-28 35TH STREET;;11105;1;0;1;2 200;1 232;1935;1;A5;0;03.08.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;828;57;;A5;20-22 36 STREET;;11105;1;0;1;2 200;1 232;1935;1;A5;872 000;30.06.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;837;103;;A1;24-37 32ND STREET;;11102;1;0;1;1 500;2 001;1935;1;A1;890 000;26.07.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;837;302;;A1;24-41 32ND STREET;;11102;1;0;1;1 073;1 848;1935;1;A1;710 000;06.07.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;856;46;;A1;22-34 27TH STREET;;11105;1;0;1;2 000;1 400;1930;1;A1;940 000;13.12.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;857;3;;A5;27-05 DITMARS BOULEVARD;;11105;1;0;1;2 000;1 870;1920;1;A5;1 520 000;19.12.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;859;68;;A5;2044 28TH STREET;;11105;1;0;1;1 600;960;1945;1;A5;1 100 000;08.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;860;48;;A5;20-22 27TH STREET;;11105;1;0;1;1 600;960;1930;1;A5;0;12.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;864;131;;A5;23-15 CRESCENT STREET;;11105;1;0;1;2 000;1 344;1925;1;A5;1 295 000;01.05.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;867;107;;A5;22-63 24TH STREET;;11105;1;0;1;2 000;1 340;1910;1;A5;1 150 000;17.02.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;872;67;;A9;25-26 CRESCENT STREET;;11102;1;0;1;5 033;740;1925;1;A9;0;04.04.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;873;42;;A5;23-14 24TH AVENUE;;11102;1;0;1;1 900;1 184;1950;1;A5;1 330 000;10.02.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;874;66;;A9;24-17 21ST STREET;;11102;1;0;1;1 601;1 600;1970;1;A9;1 400 000;07.10.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;875;39;;A5;23-02 23RD AVENUE;;11105;1;0;1;2 000;1 340;1930;1;A5;1 215 000;07.03.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;876;72;;A5;23-38 23RD STREET;;11105;1;0;1;2 000;1 290;1930;1;A5;1 290 000;24.05.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;876;87;;A5;21-12 23RD AVENUE;;11105;1;0;1;2 060;1 314;1930;1;A5;1 190 000;22.02.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;883;14;;A1;21-03 25 ROAD;;11102;1;0;1;1 388;1 120;1901;1;A1;850 000;02.02.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;885;27;;S1;18-18 26TH ROAD;;11102;1;1;2;2 370;1 599;1930;1;S1;0;20.09.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;887;45;;A1;18-30 25TH ROAD;;11102;1;0;1;4 000;840;1931;1;A1;0;09.11.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;888;46;;A2;25-14 21 STREET;;11102;1;0;1;2 788;1 320;1930;1;A2;990 000;09.11.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;890;187;;A5;19-18 23RD AVENUE;;11105;1;0;1;2 072;1 604;1920;1;A5;0;25.05.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;890;194;;A5;23-16 21ST STREET;;11105;1;0;1;2 000;1 520;1920;1;A5;1 030 000;09.11.2022
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;891;81;;A5;19-19 22ND DRIVE;;11105;1;0;1;1 085;1 152;1930;1;A5;837 250;26.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;891;159;;A5;22-62 21ST STREET;;11105;1;0;1;2 000;1 520;1930;1;A5;940 000;12.01.2023
4;ASTORIA;01 ONE FAMILY DWELLINGS;1;1023;10;;A2;28-10 56TH PLACE;;11377;1;0;1;2 167;1 697;1940;1;A2;425 000;14.10.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;511;37;;B1;27-26 14TH STREET;;11102;2;0;2;2 034;1 836;1930;1;B1;0;23.03.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;517;34;;B3;12-14 30TH DRIVE;;11102;2;0;2;1 363;1 824;1901;1;B3;1 200 000;05.06.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;521;31;;B1;33-69 13TH STREET;;11106;2;0;2;1 279;2 301;1996;1;B1;1 100 000;05.06.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;528;154;;B2;14-27 33RD ROAD;;11106;2;0;2;1 442;2 262;1996;1;B2;1 300 000;07.11.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;528;160;;B2;14-21 33RD ROAD;;11106;2;0;2;1 527;2 262;1996;1;B2;0;16.06.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;532;32;;B3;14-32 31ST ROAD;;11106;2;0;2;2 300;1 218;1930;1;B3;999 900;18.07.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;533;28;;B2;14-12 31ST AVE.;;11106;2;0;2;2 117;1 672;1930;1;B2;0;26.06.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;536;3;;B1;1443 30TH ROAD;;11102;2;0;2;3 500;2 340;1925;1;B1;1 325 000;16.12.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;536;15;;B1;14-15 30TH ROAD;;11102;2;0;2;3 300;1 782;1925;1;B1;1 360 000;10.11.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;538;1;;B3;14-47 29TH AVENUE;;11102;2;0;2;2 500;1 348;1925;1;B3;1 150 000;17.07.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;545;6;;B1;21-13 29TH AVENUE;;11102;2;0;2;2 500;1 600;1935;1;B1;0;02.12.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;545;13;;B1;21-31 29TH AVENUE;;11102;2;0;2;2 500;1 600;1935;1;B1;0;06.12.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;547;23;;B1;2114 29TH AVENUE;;11102;2;0;2;2 500;1 600;1940;1;B1;10;09.08.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;551;5;;B1;21-23 31ST AVENUE;;11106;2;0;2;3 575;3 492;1915;1;B1;2 000 000;29.06.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;562;49;;B1;34-35 24TH STREET;;11106;2;0;2;2 200;2 836;1950;1;B1;0;25.05.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;565;22;;B1;23-46 33RD AVENUE;;11106;2;0;2;1 560;1 980;1930;1;B1;916 189;19.09.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;568;2;;B3;23-49 31 DRIVE;;11106;2;0;2;1 875;1 468;1925;1;B3;500 000;23.03.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;571;127;;B1;23-06 30TH RD;;11102;2;0;2;2 004;1 966;1930;1;B1;467 500;29.09.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;572;22;;B1;30-15 23RD STREET;;11102;2;0;2;2 081;2 430;1920;1;B1;0;27.12.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;573;11;;B2;25-23 NEWTOWN AVENUE;;11102;2;0;2;9 083;2 610;1940;1;B2;4 750 000;09.09.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;576;33;;S2;25-24 30TH AVENUE;;11102;2;1;3;1 800;2 520;1976;1;S2;0;19.09.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;581;126;;B1;25-15 34TH AVENUE;;11106;2;0;2;2 000;1 872;1925;1;B1;1 250 000;02.12.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;586;2;;B1;33-65 29 STREET;;11106;2;0;2;1 815;1 890;1925;1;B1;0;23.01.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;586;6;;B1;33-55 29TH STREET;;11106;2;0;2;1 815;1 890;1925;1;B1;0;16.11.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;587;15;;B1;32-57 30TH STREET;;11106;2;0;2;2 271;1 600;1925;1;B1;1 425 000;09.11.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;589;123;;B3;31-43 30TH STREET;;11106;2;0;2;1 815;1 749;1940;1;B3;1 100 000;28.11.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1B;592;12;;V0;3033 29TH STREET;;11102;0;0;0;7 563;0;;1;B2;5 775 000;03.10.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;598;61;;S2;25-86 31ST STREET;;11102;2;1;3;1 875;1 962;1901;1;S2;1 175 000;20.12.2022
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;612;21;;B1;32-39 32ND STREET;;11106;2;0;2;2 000;2 030;1945;1;B1;1 850 000;27.04.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;614;27;;B1;31-39 32ND STREET;;11106;2;0;2;1 802;1 624;1940;1;B1;0;03.07.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;614;130;;B1;31-31 32ND STREET;;11106;2;0;2;1 802;1 634;1948;1;B1;0;30.08.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;619;143;;B3;31-13 28TH ROAD;;11102;2;0;2;912;1 128;1935;1;B3;775 000;24.01.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;621;8;;B1;3273 33RD STREET;;11106;2;0;2;2 425;2 560;1930;1;B1;1 510 000;15.06.2023
4;ASTORIA;02 TWO FAMILY DWELLINGS;1;624;108;;S2;31-83 34TH STREET;;11106;2;1;3;2 000;4 240;1930;1;S2;1 890 000;19.10.2022
